TIME,WEIGHT,POROSITY
1.29671454677e-06,0.9696,6.5170262649
0.18695641321,0.9696,6.5170262649
0.373898886738,0.9696,6.5170262649
0.560809266581,0.9696,6.5170262649
0.746994782993,0.9696,6.5170262649
0.933915860732,0.9696,6.5170262649
1.12089464227,0.9696,6.5170262649
1.30787893484,0.9696,6.5170262649
1.49481265554,0.9696,6.5170262649
1.68098877078,0.9696,6.5170262649
1.86791633209,0.9696,6.5170262649
2.05487339365,0.9696,6.5170262649
2.24188167545,0.9696,6.5170262649
2.42879237947,0.9696,6.5170262649
2.61499313228,0.9696,6.5170262649
2.80190675391,0.9696,6.5170262649
2.98881000182,0.9696,6.5170262649
3.17585199819,0.9696,6.5170262649
3.36201060777,0.9696,6.5170262649
3.54896766934,0.9696,6.5170262649
3.73590917033,0.9696,6.5170262649
3.92285618236,0.9696,6.5170262649
4.1089684344,0.9696,6.5170262649
4.29591058375,0.9696,6.5170262649
4.48292761837,0.9696,6.5170262649
4.66987689965,0.9696,6.5170262649
4.85600827823,0.9696,6.5170262649
5.04292481746,0.9696,6.5170262649
5.22992240136,0.9696,6.5170262649
5.41681073706,0.9696,6.5170262649
5.60301764926,0.9696,6.5170262649
5.78995201832,0.9696,6.5170262649
5.97694214611,0.9696,6.5170262649
6.16375981086,0.9696,6.5170262649
6.34993560191,0.9696,6.5170262649
6.53693707595,0.9696,6.5170262649
6.72384388983,0.9696,6.5170262649
6.91084990237,0.9696,6.5170262649
7.09782479377,0.9696,6.5170262649
7.28395033713,0.9696,6.5170262649
7.47088989305,0.9696,6.5170262649
7.65792670256,0.9696,6.5170262649
7.84392776133,0.9696,6.5170262649
8.0309165924,0.9696,6.5170262649
8.21788629694,0.9696,6.5170262649
8.40484400686,0.9696,6.5170262649
8.59099580869,0.9696,6.5170262649
8.77791461718,0.9696,6.5170262649
8.96491122854,0.9696,6.5170262649
9.15189001008,0.9696,6.5170262649
9.33885323104,0.9696,6.5170262649
9.52493890043,0.9696,6.5170262649
9.71184701102,0.9696,6.5170262649
9.8988494576,0.9696,6.5170262649
10.0858399096,0.9696,6.5170262649
10.2719375736,0.9697,6.51769840045
10.4589079265,0.9697,6.51769840045
10.6459003235,0.9697,6.51769840045
10.8328350167,0.9697,6.51769840045
11.0189242521,0.9697,6.51769840045
11.2058803411,0.9697,6.51769840045
11.3928445346,0.9697,6.51769840045
11.5798631901,0.9697,6.51769840045
11.765971552,0.9697,6.51769840045
11.9528722065,0.9697,6.51769840045
12.1398947522,0.9697,6.51769840045
12.3268557039,0.9697,6.51769840045
12.5129501261,0.9697,6.51769840045
12.6999710508,0.9697,6.51769840045
12.8869384861,0.9697,6.51769840045
13.0730024356,0.9697,6.51769840045
13.2599390739,0.9697,6.51769840045
13.4469392512,0.9697,6.51769840045
13.6339092799,0.9697,6.51769840045
13.8200001362,0.9697,6.51769840045
14.0070084179,0.9696,6.5170262649
14.1938785996,0.9696,6.5170262649
14.3809021178,0.9696,6.5170262649
14.5678556134,0.9696,6.5170262649
14.7539532774,0.9696,6.5170262649
14.9409035312,0.9695,6.51635412935
15.1278690215,0.9695,6.51635412935
15.3148267314,0.9695,6.51635412935
15.5009402801,0.9695,6.51635412935
15.6879508312,0.9695,6.51635412935
15.8749017334,0.9695,6.51635412935
16.0618396684,0.9695,6.51635412935
16.2479506237,0.9695,6.51635412935
16.4349446416,0.9695,6.51635412935
16.6218540489,0.9695,6.51635412935
16.8088629791,0.9695,6.51635412935
16.9949590222,0.9695,6.51635412935
17.181882045,0.9695,6.51635412935
17.3687995568,0.9695,6.51635412935
17.5549189408,0.9695,6.51635412935
17.7418824859,0.9695,6.51635412935
17.9288982238,0.9695,6.51635412935
18.1159039122,0.9695,6.51635412935
18.3018907071,0.9695,6.51635412935
18.4889002856,0.9695,6.51635412935
18.6759062981,0.9695,6.51635412935
18.8628594695,0.9695,6.51635412935
19.0488796548,0.9695,6.51635412935
19.2359294315,0.9695,6.51635412935
19.4228472674,0.9695,6.51635412935
19.6098727307,0.9695,6.51635412935
19.7960037851,0.9695,6.51635412935
19.9829423685,0.9695,6.51635412935
20.1699169357,0.9695,6.51635412935
20.3568130517,0.9696,6.5170262649
20.5430186672,0.9696,6.5170262649
20.7299640583,0.9696,6.5170262649
20.9169149605,0.9696,6.5170262649
21.1038798023,0.9696,6.5170262649
21.2899787631,0.9696,6.5170262649
21.4768995166,0.9696,6.5170262649
21.6638928862,0.9696,6.5170262649
21.8508172057,0.9696,6.5170262649
22.0369083861,0.9696,6.5170262649
22.2239043491,0.9696,6.5170262649
22.4108772955,0.9696,6.5170262649
22.5978599671,0.9696,6.5170262649
22.7848679248,0.9696,6.5170262649
22.9709646162,0.9696,6.5170262649
23.1578733752,0.9696,6.5170262649
23.3448955966,0.9696,6.5170262649
23.5309922881,0.9696,6.5170262649
23.7179538882,0.9696,6.5170262649
23.904907708,0.9696,6.5170262649
24.091773027,0.9696,6.5170262649
24.2788202102,0.9696,6.5170262649
24.4649953529,0.9696,6.5170262649
24.651958898,0.9697,6.51769840045
24.8388670086,0.9697,6.51769840045
25.0257968392,0.9697,6.51769840045
25.2119690643,0.9697,6.51769840045
25.398908296,0.9697,6.51769840045
25.5859253306,0.9697,6.51769840045
25.7728204741,0.9697,6.51769840045
25.9589599571,0.9697,6.51769840045
26.145933876,0.9697,6.51769840045
26.3328847782,0.9697,6.51769840045
26.5189723926,0.9697,6.51769840045
26.7059573336,0.9697,6.51769840045
26.8928962411,0.9697,6.51769840045
27.0798759952,0.9697,6.51769840045
