TIME,WEIGHT,POROSITY
3.3107276847e-07,0.0845,0.382445126313
0.186781323788,0.0845,0.382445126313
0.373506365205,0.0845,0.382445126313
0.560363173584,0.0844,0.381772990766
0.74711436975,0.0844,0.381772990766
0.933621234213,0.0844,0.381772990766
1.12063298465,0.0844,0.381772990766
1.30711435651,0.0844,0.381772990766
1.49386753911,0.0843,0.381100855219
1.68113421558,0.0843,0.381100855219
1.86758744625,0.0843,0.381100855219
2.05414761343,0.0843,0.381100855219
2.24107162958,0.0841,0.379756584124
2.42781388678,0.0841,0.379756584124
2.61465579689,0.0841,0.379756584124
2.80151955779,0.084,0.379084448577
2.98813302769,0.084,0.379084448577
3.17472762643,0.084,0.379084448577
3.36144240459,0.0839,0.37841231303
3.54838794048,0.0839,0.37841231303
3.73500439002,0.0839,0.37841231303
3.92165063612,0.0839,0.37841231303
4.10848327619,0.0838,0.377740177483
4.29506396988,0.0838,0.377740177483
4.48195719626,0.0838,0.377740177483
4.66859946949,0.0838,0.377740177483
4.85562346962,0.0838,0.377740177483
5.04224885813,0.0838,0.377740177483
5.22908514,0.0837,0.377068041936
5.41577740521,0.0837,0.377068041936
5.60252231099,0.0837,0.377068041936
5.78927781111,0.0837,0.377068041936
5.97611972121,0.0837,0.377068041936
6.16269577988,0.0836,0.376395906389
6.34958569554,0.0836,0.376395906389
6.53632464201,0.0836,0.376395906389
6.72287123521,0.0836,0.376395906389
6.90976512374,0.0836,0.376395906389
7.09650837415,0.0835,0.375723770842
7.28319501113,0.0835,0.375723770842
7.4699303158,0.0835,0.375723770842
7.65676692874,0.0835,0.375723770842
7.84337973649,0.0835,0.375723770842
8.03019681614,0.0835,0.375723770842
8.21699932858,0.0835,0.375723770842
8.40375714621,0.0835,0.375723770842
8.59060071167,0.0834,0.375051635294
8.77743533818,0.0834,0.375051635294
8.9640375516,0.0834,0.375051635294
9.15068148019,0.0834,0.375051635294
9.33755384899,0.0834,0.375051635294
9.52432557166,0.0834,0.375051635294
9.71094798052,0.0834,0.375051635294
9.89773327718,0.0834,0.375051635294
10.084423887,0.0834,0.375051635294
10.2711247601,0.0834,0.375051635294
10.4582672843,0.0834,0.375051635294
10.6447463387,0.0834,0.375051635294
10.8315961945,0.0834,0.375051635294
11.0184655837,0.0834,0.375051635294
11.2047877095,0.0833,0.374379499747
11.3914167398,0.0833,0.374379499747
11.5783967073,0.0833,0.374379499747
11.7650783782,0.0833,0.374379499747
11.951810041,0.0833,0.374379499747
12.1386244721,0.0833,0.374379499747
12.3255710012,0.0833,0.374379499747
12.5118004267,0.0833,0.374379499747
12.6986777616,0.0832,0.3737073642
12.8854157148,0.0832,0.3737073642
13.0722572939,0.0832,0.3737073642
13.2591568106,0.0832,0.3737073642
13.4458560284,0.0832,0.3737073642
13.6326429804,0.0831,0.373035228653
13.8193941766,0.0831,0.373035228653
14.0062231748,0.0831,0.373035228653
14.1928720695,0.0831,0.373035228653
14.3794828908,0.0831,0.373035228653
14.5664900062,0.083,0.372363093106
14.753116719,0.083,0.372363093106
14.9398665909,0.083,0.372363093106
15.1267389597,0.083,0.372363093106
15.3133183291,0.0828,0.371018822012
15.4998536658,0.0828,0.371018822012
15.686700211,0.0828,0.371018822012
15.8734520693,0.0828,0.371018822012
16.0601344023,0.0827,0.370346686465
16.2471021201,0.0827,0.370346686465
16.4339725024,0.0827,0.370346686465
16.620552865,0.0827,0.370346686465
16.8072338738,0.0826,0.369674550917
16.9942151655,0.0826,0.369674550917
17.1806144313,0.0826,0.369674550917
17.3675440757,0.0825,0.36900241537
17.5543244063,0.0825,0.36900241537
17.7410401777,0.0825,0.36900241537
17.927864872,0.0825,0.36900241537
18.1146627494,0.0824,0.368330279823
18.301243112,0.0824,0.368330279823
18.4879317354,0.0824,0.368330279823
18.674488923,0.0823,0.367658144276
18.8615539761,0.0823,0.367658144276
19.048367414,0.0823,0.367658144276
19.2349702895,0.0822,0.366986008729
19.4217920042,0.0822,0.366986008729
19.6084852626,0.0822,0.366986008729
19.7950821789,0.0821,0.366313873182
19.9819207783,0.0821,0.366313873182
20.1687659991,0.0821,0.366313873182
20.3556456515,0.082,0.365641737635
20.542334937,0.082,0.365641737635
20.7291202337,0.082,0.365641737635
20.9156290846,0.0819,0.364969602088
21.1023140662,0.0819,0.364969602088
21.2892543049,0.0819,0.364969602088
21.4759111454,0.0819,0.364969602088
21.6628003989,0.0818,0.36429746654
21.8494691579,0.0818,0.36429746654
22.0362408806,0.0818,0.36429746654
22.2229288419,0.0818,0.36429746654
22.4097684345,0.0817,0.363625330993
22.5965610147,0.0817,0.363625330993
22.7834042491,0.0817,0.363625330993
22.9698677431,0.0816,0.362953195446
23.1568443998,0.0816,0.362953195446
23.3434505861,0.0816,0.362953195446
23.5301160344,0.0816,0.362953195446
23.7169185468,0.0815,0.362281059899
23.9037409236,0.0815,0.362281059899
24.0904739108,0.0815,0.362281059899
24.2771353862,0.0815,0.362281059899
24.4640613888,0.0814,0.361608924352
24.6508298008,0.0814,0.361608924352
24.8374426085,0.0814,0.361608924352
25.0242898158,0.0814,0.361608924352
25.2109257986,0.0812,0.360264653258
25.3978398826,0.0812,0.360264653258
25.5846834481,0.0812,0.360264653258
25.7712724186,0.0812,0.360264653258
25.957970312,0.0811,0.359592517711
26.1448049385,0.0811,0.359592517711
26.3314194017,0.0811,0.359592517711
26.518321567,0.0811,0.359592517711
26.7050307169,0.081,0.358920382163
26.8916650444,0.081,0.358920382163
27.078327182,0.081,0.358920382163
27.265173065,0.081,0.358920382163
