,,,-999.999,1.349
160087,,0,1.349,
,,0,1.349,
01:Graph01,,0,1.349,
mm,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.003,1.346,
,,-0.003,1.346,
,,-0.003,1.346,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.002,1.347,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,-0.001,1.348,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,0,1.349,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,-0.001,1.348,
,,0,1.349,
,,0,1.349,
,,0,1.349,
